Date;ID;Value;Value_raw;SGU_ID
2018-01-02;obj_06;;;179_2
2018-01-03;obj_06;;;179_2
2018-01-04;obj_06;;;179_2
2018-01-05;obj_06;;;179_2
2018-01-06;obj_06;;;179_2
2018-01-07;obj_06;;;179_2
2018-01-08;obj_06;;;179_2
2018-01-09;obj_06;;;179_2
2018-01-10;obj_06;;;179_2
2018-01-11;obj_06;;;179_2
2018-01-12;obj_06;;;179_2
2018-01-13;obj_06;;;179_2
2018-01-14;obj_06;;;179_2
2018-01-15;obj_06;;;179_2
2018-01-16;obj_06;;;179_2
2018-01-17;obj_06;;;179_2
2018-01-18;obj_06;;;179_2
2018-01-19;obj_06;;;179_2
2018-01-20;obj_06;;;179_2
2018-01-21;obj_06;;;179_2
2018-01-22;obj_06;;;179_2
2018-01-23;obj_06;;;179_2
2018-01-24;obj_06;;;179_2
2018-01-25;obj_06;;;179_2
2018-01-26;obj_06;;;179_2
2018-01-27;obj_06;;;179_2
2018-01-28;obj_06;;;179_2
2018-01-29;obj_06;;;179_2
2018-01-30;obj_06;;;179_2
2018-01-31;obj_06;;;179_2
2018-02-01;obj_06;;;179_2
2018-02-02;obj_06;;;179_2
2018-02-03;obj_06;;;179_2
2018-02-04;obj_06;;;179_2
2018-02-05;obj_06;;;179_2
2018-02-06;obj_06;;;179_2
2018-02-07;obj_06;;;179_2
2018-02-08;obj_06;;;179_2
2018-02-09;obj_06;;;179_2
2018-02-10;obj_06;;;179_2
2018-02-11;obj_06;;;179_2
2018-02-12;obj_06;;;179_2
2018-02-13;obj_06;;;179_2
2018-02-14;obj_06;;;179_2
2018-02-15;obj_06;;;179_2
2018-02-16;obj_06;;;179_2
2018-02-17;obj_06;;;179_2
2018-02-18;obj_06;;;179_2
2018-02-19;obj_06;;;179_2
2018-02-20;obj_06;;;179_2
2018-02-21;obj_06;;;179_2
2018-02-22;obj_06;35.4;35.4;179_2
2018-02-23;obj_06;;;179_2
2018-02-24;obj_06;;;179_2
2018-02-25;obj_06;;;179_2
2018-02-26;obj_06;;;179_2
2018-02-27;obj_06;;;179_2
2018-02-28;obj_06;;;179_2
2018-03-01;obj_06;;;179_2
2018-03-02;obj_06;;;179_2
2018-03-03;obj_06;;;179_2
2018-03-04;obj_06;;;179_2
2018-03-05;obj_06;;;179_2
2018-03-06;obj_06;;;179_2
2018-03-07;obj_06;;;179_2
2018-03-08;obj_06;;;179_2
2018-03-09;obj_06;;;179_2
2018-03-10;obj_06;;;179_2
2018-03-11;obj_06;;;179_2
2018-03-12;obj_06;;;179_2
2018-03-13;obj_06;;;179_2
2018-03-14;obj_06;;;179_2
2018-03-15;obj_06;34.56;34.56;179_2
2018-03-16;obj_06;;;179_2
2018-03-17;obj_06;;;179_2
2018-03-18;obj_06;;;179_2
2018-03-19;obj_06;;;179_2
2018-03-20;obj_06;;;179_2
2018-03-21;obj_06;;;179_2
2018-03-22;obj_06;;;179_2
2018-03-23;obj_06;;;179_2
2018-03-24;obj_06;;;179_2
2018-03-25;obj_06;;;179_2
2018-03-26;obj_06;;;179_2
2018-03-27;obj_06;;;179_2
2018-03-28;obj_06;;;179_2
2018-04-04;obj_06;;;179_2
2018-04-05;obj_06;;;179_2
2018-04-06;obj_06;;;179_2
2018-04-10;obj_06;;;179_2
2018-04-11;obj_06;34.58;34.58;179_2
2018-04-13;obj_06;;;179_2
2018-04-16;obj_06;;;179_2
2018-04-23;obj_06;;;179_2
2018-04-26;obj_06;;;179_2
2018-05-11;obj_06;34.3;34.3;179_2
2018-05-12;obj_06;;;179_2
2018-05-14;obj_06;;;179_2
2018-05-15;obj_06;;;179_2
2018-05-16;obj_06;;;179_2
2018-05-18;obj_06;;;179_2
2018-05-23;obj_06;;;179_2
2018-05-24;obj_06;;;179_2
2018-05-25;obj_06;;;179_2
2018-05-31;obj_06;;;179_2
2018-06-01;obj_06;;;179_2
2018-06-04;obj_06;;;179_2
2018-06-05;obj_06;;;179_2
2018-06-06;obj_06;32.92;32.92;179_2
2018-06-12;obj_06;;;179_2
2018-06-13;obj_06;;;179_2
2018-06-15;obj_06;;;179_2
2018-06-19;obj_06;;;179_2
2018-07-04;obj_06;;;179_2
2018-07-05;obj_06;32.04;32.04;179_2
2018-07-06;obj_06;;;179_2
2018-07-12;obj_06;;;179_2
2018-07-13;obj_06;;;179_2
2018-08-01;obj_06;;;179_2
2018-08-02;obj_06;;;179_2
2018-08-08;obj_06;;;179_2
2018-08-09;obj_06;31.21;31.21;179_2
2018-08-15;obj_06;;;179_2
2018-08-16;obj_06;;;179_2
2018-08-20;obj_06;;;179_2
2018-08-21;obj_06;;;179_2
2018-08-28;obj_06;;;179_2
2018-09-02;obj_06;;;179_2
2018-09-03;obj_06;;;179_2
2018-09-04;obj_06;;;179_2
2018-09-05;obj_06;;;179_2
2018-09-06;obj_06;;;179_2
2018-09-07;obj_06;;;179_2
2018-09-08;obj_06;;;179_2
2018-09-09;obj_06;;;179_2
2018-09-10;obj_06;;;179_2
2018-09-11;obj_06;;;179_2
2018-09-12;obj_06;;;179_2
2018-09-13;obj_06;;;179_2
2018-09-14;obj_06;;;179_2
2018-09-15;obj_06;;;179_2
2018-09-16;obj_06;;;179_2
2018-09-17;obj_06;;;179_2
2018-09-18;obj_06;33.14;33.14;179_2
2018-09-19;obj_06;;;179_2
2018-09-20;obj_06;;;179_2
2018-09-21;obj_06;;;179_2
2018-09-22;obj_06;;;179_2
2018-09-23;obj_06;;;179_2
2018-09-24;obj_06;;;179_2
2018-09-25;obj_06;;;179_2
2018-09-26;obj_06;;;179_2
2018-09-27;obj_06;;;179_2
2018-09-28;obj_06;;;179_2
2018-09-29;obj_06;;;179_2
2018-09-30;obj_06;;;179_2
2018-10-01;obj_06;;;179_2
2018-10-02;obj_06;;;179_2
2018-10-03;obj_06;;;179_2
2018-10-04;obj_06;;;179_2
2018-10-05;obj_06;;;179_2
2018-10-06;obj_06;;;179_2
2018-10-07;obj_06;;;179_2
2018-10-08;obj_06;;;179_2
2018-10-09;obj_06;;;179_2
2018-10-10;obj_06;;;179_2
2018-10-11;obj_06;;;179_2
2018-10-12;obj_06;;;179_2
2018-10-13;obj_06;;;179_2
2018-10-14;obj_06;;;179_2
2018-10-15;obj_06;;;179_2
2018-10-17;obj_06;;;179_2
2018-10-18;obj_06;;;179_2
2018-10-19;obj_06;;;179_2
2018-10-20;obj_06;;;179_2
2018-10-21;obj_06;;;179_2
2018-10-22;obj_06;;;179_2
2018-10-23;obj_06;;;179_2
2018-10-24;obj_06;;;179_2
2018-10-25;obj_06;;;179_2
2018-10-26;obj_06;;;179_2
2018-10-27;obj_06;;;179_2
2018-10-28;obj_06;;;179_2
2018-10-29;obj_06;;;179_2
2018-10-30;obj_06;;;179_2
2018-10-31;obj_06;33.22;33.22;179_2
2018-11-01;obj_06;;;179_2
2018-11-02;obj_06;;;179_2
2018-11-03;obj_06;;;179_2
2018-11-04;obj_06;;;179_2
2018-11-05;obj_06;;;179_2
2018-11-06;obj_06;;;179_2
2018-11-07;obj_06;;;179_2
2018-11-08;obj_06;;;179_2
2018-11-09;obj_06;;;179_2
2018-11-10;obj_06;;;179_2
2018-11-11;obj_06;;;179_2
2018-11-12;obj_06;;;179_2
2018-11-13;obj_06;;;179_2
2018-11-14;obj_06;33.54;33.54;179_2
2018-11-15;obj_06;;;179_2
2018-11-16;obj_06;;;179_2
2018-11-17;obj_06;;;179_2
2018-11-18;obj_06;;;179_2
2018-11-19;obj_06;;;179_2
2018-11-20;obj_06;;;179_2
2018-11-21;obj_06;;;179_2
2018-11-22;obj_06;;;179_2
2018-11-23;obj_06;;;179_2
2018-11-24;obj_06;;;179_2
2018-11-25;obj_06;;;179_2
2018-11-26;obj_06;;;179_2
2018-11-27;obj_06;;;179_2
2018-11-28;obj_06;;;179_2
2018-11-29;obj_06;;;179_2
2018-11-30;obj_06;;;179_2
2018-12-01;obj_06;;;179_2
2018-12-02;obj_06;;;179_2
2018-12-03;obj_06;;;179_2
2018-12-04;obj_06;;;179_2
2018-12-05;obj_06;;;179_2
2018-12-06;obj_06;;;179_2
2018-12-07;obj_06;;;179_2
2018-12-08;obj_06;;;179_2
2018-12-09;obj_06;;;179_2
2018-12-10;obj_06;;;179_2
2018-12-11;obj_06;;;179_2
2018-12-12;obj_06;;;179_2
2018-12-13;obj_06;;;179_2
2018-12-14;obj_06;;;179_2
2018-12-15;obj_06;;;179_2
2018-12-16;obj_06;;;179_2
2018-12-17;obj_06;34.32;34.32;179_2
2018-12-18;obj_06;;;179_2
2018-12-19;obj_06;;;179_2
2018-12-20;obj_06;;;179_2
2018-12-21;obj_06;;;179_2
2018-12-22;obj_06;;;179_2
2018-12-23;obj_06;;;179_2
2018-12-24;obj_06;;;179_2
2018-12-25;obj_06;;;179_2
2018-12-26;obj_06;;;179_2
2018-12-27;obj_06;;;179_2
2018-12-28;obj_06;;;179_2
2018-12-29;obj_06;;;179_2
2018-12-30;obj_06;;;179_2
2018-12-31;obj_06;;;179_2
2019-01-01;obj_06;;;179_2
2019-01-02;obj_06;;;179_2
2019-01-03;obj_06;;;179_2
2019-01-04;obj_06;;;179_2
2019-01-05;obj_06;;;179_2
2019-01-06;obj_06;;;179_2
2019-01-07;obj_06;;;179_2
2019-01-08;obj_06;;;179_2
2019-01-09;obj_06;;;179_2
2019-01-10;obj_06;;;179_2
2019-01-11;obj_06;;;179_2
2019-01-12;obj_06;;;179_2
2019-01-13;obj_06;;;179_2
2019-01-14;obj_06;34.12;34.12;179_2
2019-01-15;obj_06;;;179_2
2019-01-16;obj_06;;;179_2
2019-01-17;obj_06;;;179_2
2019-01-18;obj_06;;;179_2
2019-01-19;obj_06;;;179_2
2019-01-20;obj_06;;;179_2
2019-01-21;obj_06;;;179_2
2019-01-22;obj_06;;;179_2
2019-01-23;obj_06;;;179_2
2019-01-24;obj_06;;;179_2
2019-01-25;obj_06;;;179_2
2019-01-26;obj_06;;;179_2
2019-01-27;obj_06;;;179_2
2019-01-28;obj_06;;;179_2
2019-01-29;obj_06;;;179_2
2019-01-30;obj_06;;;179_2
2019-01-31;obj_06;;;179_2
2019-02-01;obj_06;;;179_2
2019-02-02;obj_06;;;179_2
2019-02-03;obj_06;;;179_2
2019-02-04;obj_06;;;179_2
2019-02-05;obj_06;;;179_2
2019-02-06;obj_06;;;179_2
2019-02-07;obj_06;;;179_2
2019-02-08;obj_06;;;179_2
2019-02-09;obj_06;;;179_2
2019-02-10;obj_06;;;179_2
2019-02-11;obj_06;;;179_2
2019-02-12;obj_06;;;179_2
2019-02-13;obj_06;;;179_2
2019-02-14;obj_06;;;179_2
2019-02-15;obj_06;;;179_2
2019-02-16;obj_06;;;179_2
2019-02-17;obj_06;;;179_2
2019-02-18;obj_06;34.91;34.91;179_2
2019-02-19;obj_06;;;179_2
2019-02-20;obj_06;;;179_2
2019-02-21;obj_06;;;179_2
2019-02-22;obj_06;;;179_2
2019-02-23;obj_06;;;179_2
2019-02-24;obj_06;;;179_2
2019-02-25;obj_06;;;179_2
2019-02-26;obj_06;;;179_2
2019-02-27;obj_06;;;179_2
2019-02-28;obj_06;;;179_2
2019-03-01;obj_06;;;179_2
2019-03-02;obj_06;;;179_2
2019-03-03;obj_06;;;179_2
2019-03-04;obj_06;;;179_2
2019-03-05;obj_06;;;179_2
2019-03-06;obj_06;;;179_2
2019-03-07;obj_06;;;179_2
2019-03-08;obj_06;;;179_2
2019-03-09;obj_06;;;179_2
2019-03-10;obj_06;;;179_2
2019-03-11;obj_06;;;179_2
2019-03-12;obj_06;;;179_2
2019-03-13;obj_06;;;179_2
2019-03-14;obj_06;;;179_2
2019-03-15;obj_06;35.77;35.77;179_2
2019-03-16;obj_06;;;179_2
2019-03-17;obj_06;;;179_2
2019-03-18;obj_06;;;179_2
2019-03-19;obj_06;;;179_2
2019-03-20;obj_06;;;179_2
2019-03-21;obj_06;;;179_2
2019-03-22;obj_06;;;179_2
2019-03-23;obj_06;;;179_2
2019-03-24;obj_06;;;179_2
2019-03-25;obj_06;;;179_2
2019-03-26;obj_06;;;179_2
2019-03-27;obj_06;;;179_2
2019-03-28;obj_06;;;179_2
2019-03-29;obj_06;;;179_2
2019-03-30;obj_06;;;179_2
2019-03-31;obj_06;;;179_2
2019-04-01;obj_06;;;179_2
2019-04-02;obj_06;;;179_2
2019-04-03;obj_06;;;179_2
2019-04-04;obj_06;;;179_2
2019-04-05;obj_06;;;179_2
2019-04-06;obj_06;;;179_2
2019-04-07;obj_06;;;179_2
2019-04-08;obj_06;;;179_2
2019-04-09;obj_06;;;179_2
2019-04-10;obj_06;;;179_2
2019-04-11;obj_06;;;179_2
2019-04-12;obj_06;;;179_2
2019-04-13;obj_06;;;179_2
2019-04-14;obj_06;;;179_2
2019-04-15;obj_06;;;179_2
2019-04-16;obj_06;;;179_2
2019-04-17;obj_06;;;179_2
2019-04-18;obj_06;;;179_2
2019-04-19;obj_06;;;179_2
2019-04-20;obj_06;;;179_2
2019-04-21;obj_06;;;179_2
2019-04-22;obj_06;;;179_2
2019-04-23;obj_06;;;179_2
2019-04-24;obj_06;;;179_2
2019-04-25;obj_06;;;179_2
2019-04-26;obj_06;32.69;32.69;179_2
2019-04-27;obj_06;;;179_2
2019-04-28;obj_06;;;179_2
2019-04-29;obj_06;;;179_2
2019-04-30;obj_06;;;179_2
2019-05-01;obj_06;;;179_2
2019-05-02;obj_06;;;179_2
2019-05-03;obj_06;;;179_2
2019-05-04;obj_06;;;179_2
2019-05-05;obj_06;;;179_2
2019-05-06;obj_06;;;179_2
2019-05-07;obj_06;;;179_2
2019-05-08;obj_06;;;179_2
2019-05-09;obj_06;;;179_2
2019-05-10;obj_06;;;179_2
2019-05-11;obj_06;;;179_2
2019-05-12;obj_06;;;179_2
2019-05-13;obj_06;;;179_2
2019-05-14;obj_06;;;179_2
2019-05-15;obj_06;;;179_2
2019-05-16;obj_06;;;179_2
2019-05-17;obj_06;32.38;32.38;179_2
2019-05-18;obj_06;;;179_2
2019-05-19;obj_06;;;179_2
2019-05-20;obj_06;;;179_2
2019-05-21;obj_06;;;179_2
2019-05-22;obj_06;;;179_2
2019-05-23;obj_06;;;179_2
2019-05-24;obj_06;;;179_2
2019-05-25;obj_06;;;179_2
2019-05-26;obj_06;;;179_2
2019-05-27;obj_06;;;179_2
2019-05-28;obj_06;;;179_2
2019-05-29;obj_06;;;179_2
2019-05-30;obj_06;;;179_2
2019-05-31;obj_06;;;179_2
2019-06-01;obj_06;;;179_2
2019-06-02;obj_06;;;179_2
2019-06-03;obj_06;;;179_2
2019-06-04;obj_06;;;179_2
2019-06-05;obj_06;;;179_2
2019-06-06;obj_06;;;179_2
2019-06-07;obj_06;;;179_2
2019-06-08;obj_06;;;179_2
2019-06-09;obj_06;;;179_2
2019-06-10;obj_06;;;179_2
2019-06-11;obj_06;;;179_2
2019-06-12;obj_06;;;179_2
2019-06-13;obj_06;31.99;31.99;179_2
2019-06-14;obj_06;;;179_2
2019-06-15;obj_06;;;179_2
2019-06-16;obj_06;;;179_2
2019-06-17;obj_06;;;179_2
2019-06-18;obj_06;;;179_2
2019-06-19;obj_06;;;179_2
2019-06-20;obj_06;;;179_2
2019-06-21;obj_06;;;179_2
2019-06-22;obj_06;;;179_2
2019-06-23;obj_06;;;179_2
2019-06-24;obj_06;;;179_2
2019-06-25;obj_06;;;179_2
2019-06-26;obj_06;;;179_2
2019-06-27;obj_06;;;179_2
2019-06-28;obj_06;;;179_2
2019-06-29;obj_06;;;179_2
2019-06-30;obj_06;;;179_2
2019-07-01;obj_06;;;179_2
2019-07-02;obj_06;;;179_2
2019-07-03;obj_06;;;179_2
2019-07-04;obj_06;;;179_2
2019-07-05;obj_06;;;179_2
2019-07-06;obj_06;;;179_2
2019-07-07;obj_06;;;179_2
2019-07-08;obj_06;;;179_2
2019-07-09;obj_06;29.47;29.47;179_2
2019-07-10;obj_06;;;179_2
2019-07-11;obj_06;;;179_2
2019-07-12;obj_06;;;179_2
2019-07-13;obj_06;;;179_2
2019-07-14;obj_06;;;179_2
2019-07-15;obj_06;;;179_2
2019-07-16;obj_06;;;179_2
2019-07-17;obj_06;;;179_2
2019-07-18;obj_06;;;179_2
2019-07-19;obj_06;;;179_2
2019-07-20;obj_06;;;179_2
2019-07-21;obj_06;;;179_2
2019-07-22;obj_06;;;179_2
2019-07-23;obj_06;;;179_2
2019-07-24;obj_06;;;179_2
2019-07-25;obj_06;;;179_2
2019-07-26;obj_06;;;179_2
2019-07-27;obj_06;;;179_2
2019-07-28;obj_06;;;179_2
2019-07-29;obj_06;;;179_2
2019-07-30;obj_06;;;179_2
2019-07-31;obj_06;;;179_2
2019-08-01;obj_06;;;179_2
2019-08-02;obj_06;;;179_2
2019-08-03;obj_06;;;179_2
2019-08-04;obj_06;;;179_2
2019-08-05;obj_06;;;179_2
2019-08-06;obj_06;;;179_2
2019-08-07;obj_06;;;179_2
2019-08-08;obj_06;;;179_2
2019-08-09;obj_06;;;179_2
2019-08-10;obj_06;;;179_2
2019-08-11;obj_06;;;179_2
2019-08-12;obj_06;;;179_2
2019-08-13;obj_06;;;179_2
2019-08-14;obj_06;;;179_2
2019-08-15;obj_06;;;179_2
2019-08-16;obj_06;;;179_2
2019-08-17;obj_06;;;179_2
2019-08-18;obj_06;;;179_2
2019-08-19;obj_06;;;179_2
2019-08-20;obj_06;;;179_2
2019-08-21;obj_06;;;179_2
2019-08-22;obj_06;;;179_2
2019-08-23;obj_06;;;179_2
2019-08-24;obj_06;;;179_2
2019-08-25;obj_06;;;179_2
2019-08-26;obj_06;;;179_2
2019-08-27;obj_06;;;179_2
2019-08-28;obj_06;;;179_2
2019-08-29;obj_06;;;179_2
2019-08-30;obj_06;29.06;29.06;179_2
2019-08-31;obj_06;;;179_2
2019-09-01;obj_06;;;179_2
2019-09-02;obj_06;;;179_2
2019-09-03;obj_06;;;179_2
2019-09-04;obj_06;;;179_2
2019-09-05;obj_06;29.08;29.08;179_2
2019-09-06;obj_06;;;179_2
2019-09-07;obj_06;;;179_2
2019-09-08;obj_06;;;179_2
2019-09-09;obj_06;;;179_2
2019-09-10;obj_06;;;179_2
2019-09-11;obj_06;;;179_2
2019-09-12;obj_06;;;179_2
2019-09-13;obj_06;;;179_2
2019-09-14;obj_06;;;179_2
2019-09-15;obj_06;;;179_2
2019-09-16;obj_06;;;179_2
2019-09-17;obj_06;;;179_2
2019-09-18;obj_06;;;179_2
2019-09-19;obj_06;;;179_2
2019-09-20;obj_06;;;179_2
2019-09-21;obj_06;;;179_2
2019-09-22;obj_06;;;179_2
2019-09-23;obj_06;;;179_2
2019-09-24;obj_06;;;179_2
2019-09-25;obj_06;;;179_2
2019-09-26;obj_06;;;179_2
2019-09-27;obj_06;;;179_2
2019-09-28;obj_06;;;179_2
2019-09-29;obj_06;;;179_2
2019-09-30;obj_06;;;179_2
2019-10-01;obj_06;;;179_2
2019-10-02;obj_06;;;179_2
2019-10-03;obj_06;;;179_2
2019-10-04;obj_06;29.56;29.56;179_2
2019-10-05;obj_06;;;179_2
2019-10-06;obj_06;;;179_2
2019-10-07;obj_06;;;179_2
2019-10-08;obj_06;;;179_2
2019-10-09;obj_06;;;179_2
2019-10-10;obj_06;;;179_2
2019-10-11;obj_06;;;179_2
2019-10-12;obj_06;;;179_2
2019-10-13;obj_06;;;179_2
2019-10-14;obj_06;;;179_2
2019-10-15;obj_06;;;179_2
2019-10-16;obj_06;;;179_2
2019-10-17;obj_06;;;179_2
2019-10-18;obj_06;;;179_2
2019-10-19;obj_06;;;179_2
2019-10-20;obj_06;;;179_2
2019-10-21;obj_06;;;179_2
2019-10-22;obj_06;;;179_2
2019-10-23;obj_06;;;179_2
2019-10-24;obj_06;;;179_2
2019-10-25;obj_06;;;179_2
2019-10-26;obj_06;;;179_2
2019-10-27;obj_06;;;179_2
2019-10-28;obj_06;;;179_2
2019-10-29;obj_06;;;179_2
2019-10-30;obj_06;;;179_2
2019-10-31;obj_06;;;179_2
2019-11-01;obj_06;;;179_2
2019-11-02;obj_06;;;179_2
2019-11-03;obj_06;;;179_2
2019-11-04;obj_06;;;179_2
2019-11-05;obj_06;;;179_2
2019-11-06;obj_06;;;179_2
2019-11-07;obj_06;;;179_2
2019-11-08;obj_06;;;179_2
2019-11-09;obj_06;;;179_2
2019-11-10;obj_06;;;179_2
2019-11-11;obj_06;;;179_2
2019-11-12;obj_06;;;179_2
2019-11-13;obj_06;29.32;29.32;179_2
2019-11-14;obj_06;;;179_2
2019-11-15;obj_06;;;179_2
2019-11-16;obj_06;;;179_2
2019-11-17;obj_06;;;179_2
2019-11-18;obj_06;;;179_2
2019-11-19;obj_06;;;179_2
2019-11-20;obj_06;;;179_2
2019-11-21;obj_06;;;179_2
2019-11-22;obj_06;;;179_2
2019-11-23;obj_06;;;179_2
2019-11-24;obj_06;;;179_2
2019-11-25;obj_06;;;179_2
2019-11-26;obj_06;;;179_2
2019-11-27;obj_06;;;179_2
2019-11-28;obj_06;;;179_2
2019-11-29;obj_06;;;179_2
2019-11-30;obj_06;;;179_2
2019-12-01;obj_06;;;179_2
2019-12-02;obj_06;;;179_2
2019-12-03;obj_06;;;179_2
2019-12-04;obj_06;;;179_2
2019-12-05;obj_06;;;179_2
2019-12-06;obj_06;;;179_2
2019-12-07;obj_06;;;179_2
2019-12-08;obj_06;;;179_2
2019-12-09;obj_06;;;179_2
2019-12-10;obj_06;;;179_2
2019-12-11;obj_06;;;179_2
2019-12-12;obj_06;;;179_2
2019-12-13;obj_06;28.48;28.48;179_2
2019-12-14;obj_06;;;179_2
2019-12-15;obj_06;;;179_2
2019-12-16;obj_06;;;179_2
2019-12-17;obj_06;;;179_2
2019-12-18;obj_06;;;179_2
2019-12-19;obj_06;;;179_2
2019-12-20;obj_06;;;179_2
2019-12-21;obj_06;;;179_2
2019-12-22;obj_06;;;179_2
2019-12-23;obj_06;;;179_2
2019-12-24;obj_06;;;179_2
2019-12-25;obj_06;;;179_2
2019-12-26;obj_06;;;179_2
2019-12-27;obj_06;;;179_2
2019-12-28;obj_06;;;179_2
2019-12-29;obj_06;;;179_2
2019-12-30;obj_06;;;179_2
2019-12-31;obj_06;;;179_2
2020-01-01;obj_06;;;179_2
2020-01-02;obj_06;;;179_2
2020-01-03;obj_06;;;179_2
2020-01-04;obj_06;;;179_2
2020-01-05;obj_06;;;179_2
2020-01-06;obj_06;;;179_2
2020-01-07;obj_06;;;179_2
2020-01-08;obj_06;;;179_2
2020-01-09;obj_06;;;179_2
2020-01-10;obj_06;;;179_2
2020-01-11;obj_06;;;179_2
2020-01-12;obj_06;;;179_2
2020-01-13;obj_06;;;179_2
2020-01-14;obj_06;;;179_2
2020-01-15;obj_06;;;179_2
2020-01-16;obj_06;;;179_2
2020-01-17;obj_06;29.95;29.95;179_2
2020-01-18;obj_06;;;179_2
2020-01-19;obj_06;;;179_2
2020-01-20;obj_06;;;179_2
2020-01-21;obj_06;;;179_2
2020-01-22;obj_06;;;179_2
2020-01-23;obj_06;;;179_2
2020-01-24;obj_06;;;179_2
2020-01-25;obj_06;;;179_2
2020-01-26;obj_06;;;179_2
2020-01-27;obj_06;;;179_2
2020-01-28;obj_06;;;179_2
2020-01-29;obj_06;;;179_2
2020-01-30;obj_06;;;179_2
2020-01-31;obj_06;;;179_2
2020-02-01;obj_06;;;179_2
2020-02-02;obj_06;;;179_2
2020-02-03;obj_06;;;179_2
2020-02-04;obj_06;;;179_2
2020-02-05;obj_06;;;179_2
2020-02-06;obj_06;;;179_2
2020-02-07;obj_06;;;179_2
2020-02-08;obj_06;;;179_2
2020-02-09;obj_06;;;179_2
2020-02-10;obj_06;;;179_2
2020-02-11;obj_06;29.6;29.6;179_2
2020-02-12;obj_06;;;179_2
2020-02-13;obj_06;;;179_2
2020-02-14;obj_06;;;179_2
2020-02-15;obj_06;;;179_2
2020-02-16;obj_06;;;179_2
2020-02-17;obj_06;;;179_2
2020-02-18;obj_06;;;179_2
2020-02-19;obj_06;;;179_2
2020-02-20;obj_06;;;179_2
2020-02-21;obj_06;;;179_2
2020-02-22;obj_06;;;179_2
2020-02-23;obj_06;;;179_2
2020-02-24;obj_06;;;179_2
2020-02-25;obj_06;;;179_2
2020-02-26;obj_06;;;179_2
2020-02-27;obj_06;;;179_2
2020-02-28;obj_06;;;179_2
2020-02-29;obj_06;;;179_2
2020-03-01;obj_06;;;179_2
2020-03-02;obj_06;;;179_2
2020-03-03;obj_06;;;179_2
2020-03-04;obj_06;;;179_2
2020-03-05;obj_06;;;179_2
2020-03-06;obj_06;;;179_2
2020-03-07;obj_06;;;179_2
2020-03-08;obj_06;;;179_2
2020-03-09;obj_06;;;179_2
2020-03-10;obj_06;;;179_2
2020-03-11;obj_06;;;179_2
2020-03-12;obj_06;30.66;30.66;179_2
2020-03-13;obj_06;;;179_2
2020-03-14;obj_06;;;179_2
2020-03-15;obj_06;;;179_2
2020-03-16;obj_06;;;179_2
2020-03-17;obj_06;;;179_2
2020-03-18;obj_06;;;179_2
2020-03-19;obj_06;;;179_2
2020-03-20;obj_06;;;179_2
2020-03-21;obj_06;;;179_2
2020-03-22;obj_06;;;179_2
2020-03-23;obj_06;;;179_2
2020-03-24;obj_06;;;179_2
2020-03-25;obj_06;;;179_2
2020-03-26;obj_06;;;179_2
2020-03-27;obj_06;;;179_2
2020-03-28;obj_06;;;179_2
2020-03-29;obj_06;;;179_2
2020-03-30;obj_06;;;179_2
2020-03-31;obj_06;;;179_2
2020-04-01;obj_06;;;179_2
2020-04-02;obj_06;;;179_2
2020-04-03;obj_06;;;179_2
2020-04-04;obj_06;;;179_2
2020-04-05;obj_06;;;179_2
2020-04-06;obj_06;;;179_2
2020-04-07;obj_06;;;179_2
2020-04-08;obj_06;;;179_2
2020-04-09;obj_06;;;179_2
2020-04-10;obj_06;;;179_2
2020-04-11;obj_06;;;179_2
2020-04-12;obj_06;;;179_2
2020-04-13;obj_06;;;179_2
2020-04-14;obj_06;;;179_2
2020-04-15;obj_06;;;179_2
2020-04-16;obj_06;26.92;26.92;179_2
2020-04-17;obj_06;;;179_2
2020-04-18;obj_06;;;179_2
2020-04-19;obj_06;;;179_2
2020-04-20;obj_06;;;179_2
2020-04-21;obj_06;;;179_2
2020-04-22;obj_06;;;179_2
2020-04-23;obj_06;;;179_2
2020-04-24;obj_06;;;179_2
2020-04-25;obj_06;;;179_2
2020-04-26;obj_06;;;179_2
2020-04-27;obj_06;;;179_2
2020-04-28;obj_06;;;179_2
2020-04-29;obj_06;;;179_2
2020-04-30;obj_06;;;179_2
2020-05-01;obj_06;;;179_2
2020-05-02;obj_06;;;179_2
2020-05-03;obj_06;;;179_2
2020-05-04;obj_06;;;179_2
2020-05-05;obj_06;;;179_2
2020-05-06;obj_06;;;179_2
2020-05-07;obj_06;;;179_2
2020-05-08;obj_06;;;179_2
2020-05-09;obj_06;;;179_2
2020-05-10;obj_06;;;179_2
2020-05-11;obj_06;;;179_2
2020-05-12;obj_06;;;179_2
2020-05-13;obj_06;;;179_2
2020-05-14;obj_06;;;179_2
2020-05-15;obj_06;;;179_2
2020-05-16;obj_06;;;179_2
2020-05-17;obj_06;;;179_2
2020-05-18;obj_06;;;179_2
2020-05-19;obj_06;;;179_2
2020-05-20;obj_06;26.12;26.12;179_2
2020-05-21;obj_06;;;179_2
2020-05-22;obj_06;;;179_2
2020-05-23;obj_06;;;179_2
2020-05-24;obj_06;;;179_2
2020-05-25;obj_06;;;179_2
2020-05-26;obj_06;;;179_2
2020-05-27;obj_06;;;179_2
2020-05-28;obj_06;;;179_2
2020-05-29;obj_06;;;179_2
2020-05-30;obj_06;;;179_2
2020-05-31;obj_06;;;179_2
2020-06-01;obj_06;;;179_2
2020-06-02;obj_06;;;179_2
2020-06-03;obj_06;;;179_2
