Well;Date;Value
obj_17U;2019-07-19 06:00;14.9681
obj_17U;2019-07-18 06:00;15.0481
obj_17U;2019-07-17 06:00;15.0581
obj_17U;2019-07-16 13:07;15.0681
obj_17U;2019-07-16 06:00;15.0781
obj_17U;2019-07-15 06:00;15.1081
obj_17U;2019-07-14 06:00;15.1281
obj_17U;2019-07-13 06:00;15.1681
obj_17U;2019-07-12 06:00;15.1881
obj_17U;2019-07-11 06:00;15.1981
obj_17U;2019-07-10 14:42;15.1781
obj_17U;2019-07-10 06:00;15.1781
obj_17U;2019-07-09 11:00;15.1881
obj_17U;2019-07-09 06:00;15.2281
obj_17U;2019-07-08 06:00;15.2381
obj_17U;2019-07-07 06:00;15.2481
obj_17U;2019-07-06 06:00;15.2381
obj_17U;2019-07-05 06:00;15.2481
obj_17U;2019-07-04 06:00;15.2581
obj_17U;2019-07-03 11:33;15.3081
obj_17U;2019-07-03 06:00;15.2781
obj_17U;2019-07-02 06:00;15.2981
obj_17U;2019-07-01 06:00;15.2881
obj_17U;2019-06-30 06:00;15.2781
obj_17U;2019-06-29 06:00;15.2681
obj_17U;2019-06-28 06:00;15.3481
obj_17U;2019-06-27 06:00;15.3681
obj_17U;2019-06-26 14:14;15.3781
obj_17U;2019-06-26 06:00;15.3781
obj_17U;2019-06-25 06:00;15.3881
obj_17U;2019-06-24 06:00;15.3981
obj_17U;2019-06-23 06:00;15.4181
obj_17U;2019-06-22 06:00;15.4381
obj_17U;2019-06-21 06:00;15.4581
obj_17U;2019-06-20 06:00;15.4481
obj_17U;2019-06-19 09:54;15.4281
obj_17U;2019-06-19 06:00;15.4181
obj_17U;2019-06-18 06:00;15.4281
obj_17U;2019-06-17 06:00;15.4381
obj_17U;2019-06-16 06:00;15.4481
obj_17U;2019-06-15 06:00;15.4481
obj_17U;2019-06-14 06:00;15.4481
obj_17U;2019-06-13 09:45;15.4481
obj_17U;2019-06-13 06:00;15.4481
obj_17U;2019-06-12 06:00;15.4181
obj_17U;2019-06-11 06:00;15.4181
obj_17U;2019-06-10 08:39;15.4181
obj_17U;2019-06-10 06:00;15.4081
obj_17U;2019-06-09 06:00;15.3981
obj_17U;2019-06-08 06:00;15.3681
obj_17U;2019-06-07 06:00;15.3881
obj_17U;2019-06-06 06:00;15.4581
obj_17U;2019-06-05 06:00;15.4681
obj_17U;2019-06-04 12:30;15.4581
obj_17U;2019-06-04 06:00;15.4581
obj_17U;2019-06-03 06:00;15.4581
obj_17U;2019-06-02 06:00;15.4581
obj_17U;2019-06-01 06:00;15.4481
obj_17U;2019-05-31 06:00;15.4481
obj_17U;2019-05-30 06:00;15.4281
obj_17U;2019-05-29 06:00;15.4481
obj_17U;2019-05-28 12:59;15.4881
obj_17U;2019-05-28 06:00;15.4681
obj_17U;2019-05-27 06:00;15.4681
obj_17U;2019-05-26 06:00;15.4581
obj_17U;2019-05-25 06:00;15.4381
obj_17U;2019-05-24 06:00;15.4081
obj_17U;2019-05-23 10:39;15.3981
obj_17U;2019-05-23 06:00;15.3981
obj_17U;2019-05-22 06:00;15.3981
obj_17U;2019-05-21 06:00;15.4081
obj_17U;2019-05-20 06:00;15.3981
obj_17U;2019-05-19 06:00;15.3881
obj_17U;2019-05-18 06:00;15.3781
obj_17U;2019-05-17 06:00;15.3681
obj_17U;2019-05-16 06:00;15.3681
obj_17U;2019-05-15 13:09;15.3681
obj_17U;2019-05-15 08:49;15.4851
obj_17U;2019-05-15 06:00;15.3881
obj_17U;2019-05-14 06:00;15.3781
obj_17U;2019-05-13 06:00;15.3881
obj_17U;2019-05-12 06:00;15.4081
obj_17U;2019-05-11 06:00;15.4381
obj_17U;2019-05-10 06:00;15.4381
obj_17U;2019-05-09 06:00;15.4381
obj_17U;2019-05-08 08:48;15.4281
obj_17U;2019-05-08 06:00;15.4281
obj_17U;2019-05-07 06:00;15.4381
obj_17U;2019-05-06 06:00;15.4381
obj_17U;2019-05-05 06:00;15.4481
obj_17U;2019-05-04 06:00;15.4581
obj_17U;2019-05-03 06:00;15.4581
obj_17U;2019-05-02 06:00;15.4781
obj_17U;2019-05-01 06:00;15.4581
obj_17U;2019-04-30 06:00;15.4581
obj_17U;2019-04-29 09:56;15.4381
obj_17U;2019-04-29 06:00;15.4381
obj_17U;2019-04-28 06:00;15.3981
obj_17U;2019-04-27 06:00;15.3881
obj_17U;2019-04-26 06:00;15.3881
obj_17U;2019-04-25 06:00;15.3981
obj_17U;2019-04-24 10:47;15.4081
obj_17U;2019-04-24 06:00;15.4081
obj_17U;2019-04-23 06:00;15.4081
obj_17U;2019-04-22 06:00;15.4181
obj_17U;2019-04-21 06:00;15.4181
obj_17U;2019-04-20 06:00;15.4081
obj_17U;2019-04-19 06:00;15.4081
obj_17U;2019-04-18 06:00;15.4181
obj_17U;2019-04-17 06:00;15.4281
obj_17U;2019-04-16 09:46;15.4481
obj_17U;2019-04-16 06:00;15.4581
obj_17U;2019-04-15 08:36;15.4481
obj_17U;2019-04-15 06:00;15.4581
obj_17U;2019-04-14 06:00;15.4681
obj_17U;2019-04-13 06:00;15.4881
obj_17U;2019-04-12 06:00;15.4881
obj_17U;2019-04-11 06:00;15.4981
obj_17U;2019-04-10 06:00;15.5181
obj_17U;2019-04-09 10:07;15.5081
obj_17U;2019-04-09 06:00;15.5281
obj_17U;2019-04-08 06:00;15.5381
obj_17U;2019-04-07 06:00;15.5481
obj_17U;2019-04-06 06:00;15.5581
obj_17U;2019-04-05 06:00;15.5681
obj_17U;2019-04-04 06:00;15.5781
obj_17U;2019-04-03 06:00;15.5881
obj_17U;2019-04-02 09:19;15.5681
obj_17U;2019-04-02 06:00;15.5681
obj_17U;2019-04-01 06:00;15.5581
obj_17U;2019-03-31 06:00;15.5981
obj_17U;2019-03-30 06:00;15.5881
obj_17U;2019-03-29 06:00;15.6681
obj_17U;2019-03-28 06:00;15.6781
obj_17U;2019-03-27 06:00;15.6981
obj_17U;2019-03-26 09:59;15.72026878
obj_17U;2019-03-26 06:00;15.7281
obj_17U;2019-03-25 06:00;15.7581
obj_17U;2019-03-24 06:00;15.7581
obj_17U;2019-03-23 06:00;15.7781
obj_17U;2019-03-22 13:12;15.76105743
obj_17U;2019-03-22 06:00;15.7881
obj_17U;2019-03-21 06:00;15.8181
obj_17U;2019-03-20 06:00;15.8381
obj_17U;2019-03-19 13:56;15.83743757
obj_17U;2019-03-19 06:00;15.8681
obj_17U;2019-03-18 06:00;15.9081
obj_17U;2019-03-17 06:00;15.8981
obj_17U;2019-03-16 06:00;15.8981
obj_17U;2019-03-15 10:09;15.87322622
obj_17U;2019-03-12 10:50;15.6081
obj_17U;2019-03-05 12:22;
obj_17U;2019-02-26 11:08;
obj_17U;2019-02-19 14:56;15.6081
obj_17U;2019-02-19 10:00;15.6081
obj_17U;2019-02-12 13:10;
obj_17U;2019-02-05 10:13;15.4581
obj_17U;2019-01-29 10:34;15.4681
obj_17U;2019-01-24 09:26;15.4981
obj_17U;2019-01-22 09:58;15.5181
obj_17U;2019-01-15 10:07;15.4881
obj_17U;2019-01-09 08:20;15.4481
obj_17U;2019-01-02 09:54;15.3681
obj_17U;2018-12-18 09:56;15.4981
obj_17U;2018-12-18 08:52;15.4981
obj_17U;2018-12-10 08:54;15.6031
obj_17U;2018-12-04 11:10;15.4981
obj_17U;2018-11-27 09:14;15.1881
obj_17U;2018-11-22 14:54;15.4381
obj_17U;2018-11-19 10:53;15.4531
obj_17U;2018-11-12 09:14;15.4281
obj_17U;2018-11-05 12:16;15.3781
obj_17U;2018-10-29 09:23;15.3581
obj_17U;2018-10-22 10:45;15.3181
obj_17U;2018-10-17 12:18;15.3681
obj_17U;2018-10-09 11:12;15.4281
obj_17U;2018-10-09 09:40;15.4281
obj_17U;2018-10-02 12:15;15.3381
obj_17U;2018-09-25 13:15;15.3381
obj_17U;2018-09-18 14:05;15.3781
obj_17U;2018-09-17 15:35;15.3781
obj_17U;2018-09-13 13:27;15.2781
obj_17U;2018-09-04 09:30;14.9681
obj_17U;2018-08-28 11:05;14.9981
obj_17U;2018-08-21 12:02;14.8581
obj_17U;2018-08-16 10:22;14.8081
obj_17U;2018-08-16 10:11;14.8081
obj_17U;2018-08-08 11:23;14.6681
obj_17U;2018-08-01 13:27;14.7081
obj_17U;2018-07-12 11:16;14.8981
obj_17U;2018-06-15 13:44;15.1881
obj_17U;2018-05-14 12:16;15.5281
obj_17U;2018-04-16 11:05;15.5881
obj_17U;2018-03-15 12:55;
obj_17U;2018-02-22 15:16;16.35638081
obj_17U;2018-01-05 00:00;16.25118365
obj_17U;2017-12-12 00:00;16.05283189
obj_17U;2017-11-17 00:00;16.1438177
obj_17U;2017-10-13 00:00;15.6081
obj_17U;2017-09-28 00:00;15.4881
obj_17U;2017-08-10 12:00;15.2981
obj_17U;2017-07-28 00:00;
obj_17U;2017-07-05 12:00;15.3881
obj_17U;2017-06-19 12:00;15.5381
obj_17U;2017-05-08 12:00;15.5081
obj_17U;2017-04-26 00:00;15.5181
obj_17U;2017-03-22 12:00;15.5931
obj_17U;2017-03-07 11:10;15.5781
obj_17U;2017-03-06 10:23;15.5831
obj_17U;2017-03-02 10:48;
obj_17U;2017-02-28 10:46;
obj_17U;2017-02-21 11:19;15.4031
obj_17U;2017-02-20 12:19;15.3931
obj_17U;2017-02-08 12:00;15.4081
obj_17U;2017-01-17 12:01;15.86849432
obj_17U;2016-12-15 13:00;15.89388865
obj_17U;2016-12-05 15:58;15.3781
obj_17U;2016-11-30 12:00;15.94007162
obj_17U;2016-10-31 12:00;15.8681
obj_17U;2016-08-26 12:00;15.9281
obj_17U;2016-07-20 12:00;15.9781
obj_17U;2016-06-13 12:00;15.9181
obj_17U;2016-05-23 12:00;16.0781
obj_17U;2016-04-15 12:00;16.2881
obj_17U;2016-03-14 12:00;16.2781
obj_17U;2016-02-24 12:00;15.9681
obj_17U;2016-01-27 00:00;
obj_17U;2015-12-18 00:00;
obj_17U;2015-11-20 00:00;
obj_17U;2015-10-26 12:00;
obj_17U;2015-09-28 10:49;15.4381
obj_17U;2015-09-08 12:00;15.3681
obj_17U;2015-08-26 11:56;15.2381
obj_17U;2015-08-26 00:00;
obj_17U;2015-08-25 13:46;15.1981
obj_17U;2015-08-24 15:27;15.1931
obj_17U;2015-08-21 12:26;15.2431
obj_17U;2015-08-20 15:22;15.2681
obj_17U;2015-08-19 15:06;15.2881
obj_17U;2015-08-19 11:49;15.2881
obj_17U;2015-08-18 00:00;
obj_17U;2015-08-17 16:31;15.3181
obj_17U;2015-08-06 12:00;15.4281
obj_17U;2015-06-10 12:00;15.5781
obj_17U;2015-05-07 12:00;
obj_17U;2015-03-09 12:00;15.8281
obj_17U;2015-02-09 12:00;
obj_17U;2015-01-08 12:00;16.0881
obj_17U;2014-12-04 12:00;15.5381
