,Penman,FAO-56,Priestley-Taylor,Kimberly-Penman,Thom-Oliver,Blaney-Criddle,Hamon,Romanenko,Linacre,Haude,Turc,Jensen-Haise,Mcguinness-Bordne,Hargreaves,FAO-24,Abtew,Makkink,Oudin
1998-07-14,3.116258713280147,2.931907632686399,3.4286021626705527,2.950604950384861,2.643341608409927,3.815540174470647,3.2643481928893636,2.2526400000000004,2.876252522496477,1.65598906311113,2.9722965873714284,3.000132372211228,4.224716999726057,3.4861665988455948,2.6502357654346715,3.975175393179877,2.8992849155833778,2.8739571426707875
1998-07-15,2.5776867897749405,2.3135897535839254,2.672607868615639,2.440186131729103,1.8623361372743883,3.712366173937597,3.145512930533998,1.7423437499999992,2.621340003587122,1.1163010164278728,2.2341071905454544,2.154062482614216,4.088464739673005,2.525672348316205,1.9590398307289714,2.9462015891239592,2.1236796764775567,2.7812685303897986
1998-07-16,2.194586428014063,2.351838773878292,2.148464149748699,2.0165254576825222,1.9196000220733747,3.695829856844594,3.125775241462021,2.4342187500000008,2.761106670253789,1.6099670208588222,1.7495329279999998,1.6156456385071742,4.070900413847965,2.9591828932136512,1.4018121092239992,2.2097862926678773,1.592857140672735,2.7693200094203845
1998-07-17,3.8526652041693494,3.803371631713744,4.211780286690516,3.6199155821789124,3.510783271754213,4.041369551138479,3.5373600963953096,3.443679360000001,3.6287557959585635,2.720812613868921,3.860400627621621,4.123873812329179,4.548167328642716,4.29004348921895,3.7124965549624607,4.9673934557601465,3.7557125036176857,3.0939913800290584
1998-07-18,1.2493725095780928,1.1258227781277803,1.4452930348544513,1.2001939168954898,1.0741147544127034,3.7473426690311022,3.1818940082681877,0.7051742608695637,2.766282373242745,0.4629233137520978,1.2510735379999998,1.0664585413877707,4.151160946048251,2.6765310216588607,0.5918583287202956,1.4130575673387964,1.0306102459944797,2.823919010917178
1998-07-19,3.0622165144321722,2.8850704976192136,3.4203080431985615,2.907275612871377,2.6687428572097565,3.8662763542564083,3.320696340947534,2.3575190400000006,3.2572235503244262,1.5910793385782165,3.035913921733333,3.116348437229964,4.318111880055213,3.3302961149604022,2.636598318292651,3.932534932694954,2.9211669062853565,2.9374910748674923
1998-07-20,4.381551557434755,4.33932395093172,4.582310453494336,4.124049011987087,3.661877377281508,4.223013021430241,3.7790730747157366,3.857895,3.991389556219734,2.8609307508562507,4.3173707709935485,4.792285232686918,4.809526399296783,3.998742777613271,4.448600920198811,5.34718141752435,4.16391719169638,3.271786666188288
1998-07-21,4.0894570191555815,4.085178555090435,4.510186485129478,3.8548537030714094,3.824940049872357,4.525499775195555,4.220669363947837,3.77652132,4.712556407497084,3.103830886338461,4.1954721784462,4.833667441034081,5.227180986230798,4.667272646063815,3.863486201682517,4.903050227269022,3.9629276583682636,3.5559054328100665
1998-07-22,2.939960501746225,2.965684797872845,3.2009850673166382,2.763637512879317,2.7304129967783366,4.435003451986429,4.086642297713552,2.834006250000001,4.2941214062954,2.066239726145043,2.8640395951999995,3.1336794484654025,5.106582261139534,3.6760570814661624,2.3148524465482048,3.2406831369495865,2.5995256647181604,3.473865483768391
1998-07-23,4.301020718704666,4.351123408135274,4.673164558206092,4.046146468732873,3.9826207219377174,4.513533035050808,4.209200740157416,4.285506270000001,4.663396775632024,3.131660919066639,4.455482359927493,5.182674095589091,5.216960338332253,3.971216303987821,4.299416900125258,5.207236532061077,4.224558287819726,3.5489526111103764
1998-07-24,1.645341547415687,1.4932509601268982,1.8891926038174554,1.5806515834571728,1.4046830596577489,4.001752894573303,3.489104576567209,0.9259909199999977,3.348908974905091,0.6884909478459309,1.586685768561589,1.4878871263010762,4.523570798633587,3.249885118628393,0.8774871738919741,1.733143246021034,1.3273510766275036,3.0772590466895156
1998-07-25,3.7481694280787106,3.663791803336032,3.8697798284398464,3.5243598573365826,3.028523626577101,3.8119524687948827,3.253218252437834,3.1762348799999995,3.18101541099671,2.1001028051348487,3.5976440111780814,3.7880134735371853,4.270439798287426,2.8172269984945175,3.640851295966675,4.6689468394760665,3.4992576408453275,2.905061087270358
1998-07-26,3.3095535315657147,3.029223163077727,3.589970895575076,3.148950560531026,2.614876641641488,3.740009578559839,3.1672873319446446,2.2879735199999987,3.2433865776778164,1.6353464219783067,3.2568050353107263,3.3753479129437003,4.177247022637027,3.396516541303945,3.0051093524941423,4.234164245822868,3.152289243406673,2.8416646412496775
1998-07-27,3.5939153505352874,3.4249746224629782,3.9368101247055076,3.4098850860894436,3.061913152189828,3.950773863544149,3.4258211258647373,2.7333434700000008,3.6960619061341045,2.0852129458749515,3.6466721646891087,3.92921025218016,4.464906264120961,3.7950394280817537,3.3355080708283684,4.551871986132207,3.4934820765855106,3.037351200082286
1998-07-28,3.1746175105522605,3.204010154961895,3.505919779229435,2.9630222552983847,3.141689815590749,4.0764559299107,3.5917714391687454,3.350746560000001,3.9523611144845807,2.5838360273514076,3.2531949864,3.525531399469488,4.637210350351884,3.841701373705442,2.793067457142593,3.892774253580894,3.043711747856954,3.1545648641849557
1998-07-29,1.2082048920908373,1.1312186155204236,1.3884326993379772,1.1535498970385725,1.0975599285613544,3.689517333568144,3.106796270425951,0.8441549999999994,3.0431735839019742,0.5194794302486457,1.243175957848276,1.0679236903886877,4.1201544323210655,2.157881096884803,0.557044551231507,1.3317636609553047,0.9937014058721965,2.8028261444361
1998-07-30,2.315936171922689,2.045969981628609,2.7249562464461308,2.2430970569526942,1.9718122331841093,3.7157283511517285,3.1373681135223768,1.0842319800000004,3.160934821866212,0.7545514001045445,2.3872970509979523,2.3950373326412775,4.158335048419285,2.9036478963598062,1.6646885777633837,2.9349590434679236,2.2045346299042436,2.8287993526661803
1998-07-31,2.9349240061340263,2.6804805874505115,3.230493525566665,2.8014555505454455,2.361303105839195,3.7412083928218482,3.1677624838117358,1.9241323200000002,3.264675520729206,1.352099526897299,2.9331034266054052,3.0435685056095427,4.195115705789729,2.971488237431599,2.4840510649145915,3.666116609029676,2.771852101284014,2.853820208020224
1998-08-01,2.6179335942009727,2.442569096099242,2.873038309292425,2.4931630019754176,2.1627479910689353,3.7984906547601636,3.237880585332804,1.9875003600000012,3.6063643732022075,1.2065188423093443,2.605676339348837,2.686643663296502,4.273817347345923,2.8750860317207154,2.102513538857309,3.1467870531428637,2.4049029533106374,2.907358739691104
1998-08-02,2.609448972906174,2.496582382637901,2.9519750874390644,2.477961224805878,2.395175313715127,3.725241226794422,3.148946060776527,2.117379380869565,3.59769151168318,1.4061643981168621,2.692846928322147,2.7738772644851872,4.178373689100814,3.3696378439868444,2.107612263146849,3.303718989162133,2.5086821540641315,2.842431081020962
1998-08-03,3.31007152372877,3.296959973121277,3.605089422249474,3.1129725969537745,3.033503721560256,3.7972028940496934,3.2377382103895056,3.16802256,3.7275945678003586,2.093105366627826,3.4500914026526313,3.703799409942366,4.275542806760628,3.2842058674865915,3.1266586675912507,4.267421059281421,3.282064470897588,2.9085325216058693
1998-08-04,2.5613216125766147,2.459301008746898,2.7405965153225207,2.4214279667502234,2.132509997303358,3.531233365907986,2.922219465689226,1.9520409000000005,3.0623722055144276,1.3739738078592807,2.4668610870422145,2.4697171655203234,3.925463451228203,3.1075605077676447,2.0252989241022177,3.098106740179341,2.3065067826850685,2.6703833001552404
1998-08-05,2.5651805349629253,2.461397363155344,2.7034064703757084,2.42436057909346,2.080948281211802,3.506730958275332,2.894104726035811,2.0201353500000003,3.019952387057544,1.2788724732907018,2.4518104402325256,2.452462360860651,3.894972750750288,2.5451197891816637,2.0584184290748047,3.0764616597778582,2.2903922556707754,2.6496413270410124
1998-08-06,3.5851719649334646,3.3823540191724533,3.927253113214434,3.4103040676743883,3.006917358240549,3.6567030600759693,3.068150165330973,2.5968000000000013,3.5209537548891787,1.8614153397393918,3.7738083447999995,4.055215293733537,4.093217319738329,3.3871608585135182,3.483230142575043,4.776142457063942,3.6423552272267665,2.784501578053285
1998-08-07,2.7614118304050983,2.695295954442722,2.94650023459033,2.613329154741331,2.3326375853800565,3.7573304001611945,3.1923042021361714,2.3371545599999997,3.833181839439403,1.5808326058270854,2.7533665133506493,2.898868780980383,4.225586959478841,3.2744428436253954,2.3007046694520303,3.268937135999155,2.535134350646897,2.8745489520264225
1998-08-08,3.1384606341139754,2.9883903197861326,3.5416680793407167,2.984966503730892,2.83762395250753,3.5577463029263976,2.9519992777175403,2.430330780000001,3.5100563982958146,1.6525802882279734,3.4059024477898987,3.6013924621211926,3.9646892646971303,3.219989001183076,2.9305531161526357,4.313532214518039,3.2684229181087106,2.69706752700485
1998-08-09,3.538886509798969,3.4248805142980734,3.7521564203607114,3.348583047464202,2.9296700948042695,3.5317974347409207,2.922081400989645,2.922070859999999,3.4670571639925987,1.9503533133131425,3.6964155864080803,3.9406236476415843,3.9310290125366376,3.0609383410603317,3.573514372536047,4.71984301299444,3.576290220257444,2.6741693962834265
1998-08-10,3.5609041884640305,3.749209127572593,3.7036266809785436,3.3014989174712275,3.348296944032713,3.4589784795543013,2.8388120570374946,4.04234544,3.47805063337861,2.825477216970151,3.7734261793959187,4.006659501153141,3.8364895406635946,3.319404290153398,3.805713220710434,4.881677093359,3.6748336224828377,2.6098568303833973
1998-08-11,3.759208040857441,4.0821283542299,3.92328103243396,3.4399884017658797,3.891837982785767,3.8509284134352164,3.3212899051217932,5.529919200000003,4.237617215919809,3.6671202005373136,4.190307786527102,4.7469005561143796,4.342948086279741,3.1285114978349733,4.219248800273139,5.006681183563425,3.985254028260005,2.9543864532515243
1998-08-12,2.886967821482858,3.1550328221034354,2.9531162538119866,2.6527182328964716,2.844306423276206,3.5761009627528004,2.976061534152752,3.7200870000000004,3.6858180284175157,2.601164504330831,2.911842478872131,3.0708938001046504,3.985982552932894,3.1713874626935223,2.619871649934863,3.5190783006604636,2.712187358175413,2.711552757097207
1998-08-13,0.678093488111957,0.6090107324944353,0.7508764904754629,0.6491033586765155,0.5397729157075073,3.1658637877262796,2.5216922270598094,0.4461960000000017,2.793074164287521,0.2446471126468712,0.8226357374857143,0.5851386082782424,3.4593061968105623,1.6041255081787094,0.19922365904147105,0.7753086559686712,0.5654695626833882,2.3532695216398385
1998-08-14,1.775827174502141,1.580358694668907,2.1032373544278116,1.7235673551641548,1.5423452677923573,3.3385655862204553,2.7040297707553127,0.8432915399999985,3.2565329953821944,0.5263370824823743,1.894490185496246,1.8248654760747212,3.678795706088737,2.4964240160582527,1.150007034790999,2.2362513348430104,1.6797145840256376,2.502582112985535
1998-08-15,2.158610212519666,1.9715629058383657,2.4861237983338045,2.077342286261499,1.8720091881027523,3.4483697864682634,2.8282024653665996,1.30414428,3.6189251786087944,0.9086409636057389,2.321188617748344,2.3555554942556785,3.8166591222130517,3.0850090698110773,1.6115918564054599,2.7438338724296916,2.101402092999509,2.596366749804797
1998-08-16,2.759975877784421,2.7201508081352346,2.854134674471438,2.6066985683037744,2.2645865077662632,3.2702168689625193,2.629059633598566,2.3833286400000007,3.233385471786984,1.552353264051594,2.8006810823452053,2.8680494196128854,3.5887559896875687,2.630369298788754,2.5091195475084986,3.5350376567321606,2.649421369805979,2.441330605229639
1998-08-17,2.127146102085337,1.9509806626477524,2.3805564742682868,2.0377660645161164,1.77327034046442,3.2584604942561546,2.6161381924270573,1.4549095799999991,3.374542127802286,0.9428219050526119,2.2481002473720135,2.23398823712851,3.5717782898229085,2.7415889700085403,1.6506319793764437,2.737604082492741,2.0562954758276297,2.4297811495393935
1998-08-18,3.134181557818131,3.1649319477524616,3.188946189799899,2.9564695495235283,2.598010287988008,3.350737906317568,2.718449682768975,2.8317056099999998,3.3962696120311744,1.8183162225694482,3.2549633114099663,3.4518679688704514,3.6848066111069846,2.405922977940308,3.0749646810984568,4.043071875141081,3.0898803537604773,2.506671164018357
1998-08-19,3.0478767666373088,3.365613361846404,2.896355463272342,2.8220145881400196,2.673022644268139,3.07110513100615,2.4189049136633733,3.503554560000001,3.091464474765323,2.3780730853556316,3.0050974958760563,3.0587386396797296,3.3327613674829677,2.767990074748627,3.057764105900611,3.953979217146968,2.910567399361514,2.2671846037299095
1998-08-20,1.451325078179659,1.353599788365916,1.5905717021311567,1.3824835986417687,1.2070396504600867,2.912112185833422,2.2615714649057534,1.1095312500000003,2.8268488924760113,0.6575379208305865,1.3880961025454543,1.2140484222558279,3.133573783192707,2.1642712206914556,0.8160914657433889,1.660504938827326,1.1969244074458447,2.1316828457093244
1998-08-21,1.0421187634991902,0.7578582076622591,1.2799044284077599,1.0328049359489535,0.7353914839998363,2.8717422339147918,2.2217557151468954,0.15325544347826112,2.717529533862487,0.07975829121896832,1.131813448829197,0.9287014130544372,3.0818599112749676,1.3232780049240933,0.479559855238008,1.2784720751139005,0.9193546803187589,2.0965033410033795
1998-08-22,2.0097329480280326,1.6148483859757894,2.364138684790069,1.962197730863075,1.5072503427647588,2.744076821590265,2.102715017934528,0.7030765800000002,2.4717777484321766,0.4665478506866956,2.230813927119101,2.1254642085799884,2.9235243034797906,2.3138205867570965,1.6511407488750114,3.0652953212173983,2.167191729753742,1.9887920431835309
1998-08-23,1.7157396530239033,1.8383343955596483,1.691078529440238,1.5973582663644663,1.5127997012888192,2.9070843951874306,2.2525336621805008,1.9883880000000005,2.9245816269740885,1.1329882042795298,1.5584051466285713,1.4117241298348748,3.1198370708706293,1.8862780668204173,1.0974538242497454,1.8705344720312091,1.364269961054622,2.1223381434494075
1998-08-24,2.586468089727471,2.4669829576358175,2.852814961991173,2.4606781672324862,2.2550555548076203,2.938259997064578,2.281829091296114,2.052587519999999,3.1092009612518092,1.367331559431405,2.9625435174985917,3.0105022243391883,3.154173709220948,2.579257383183028,2.534203239933374,3.891624826584805,2.864667649663729,2.145696400830577
1998-08-25,2.2498170261866792,2.1341291607786017,2.4658301314772966,2.1357463494259328,1.9375317971701755,2.6110217641030786,1.979402755408177,1.7037731699999998,2.408143452777455,1.1483468571522217,2.4619777598296575,2.364360933487725,2.7563753655818957,2.30980597493923,2.0990349912115756,3.5052064188769063,2.4537508327277187,1.8750852827087727
1998-08-26,2.530385278454679,2.4695435817265596,2.6698176033131835,2.392460525011853,2.1346548054699137,2.6428334268892275,2.0047305801462016,2.175637273043479,2.5825691100720007,1.4165117115696233,2.795763940530337,2.7425206589066136,2.7918897094655617,2.276008765846834,2.6010039053357197,3.9551998618245032,2.7963623507130526,1.8992447003167086
1998-08-27,1.2986815361545163,1.1494070771618474,1.3915301171142491,1.2410418213065662,0.973508894091974,2.1509519517172633,1.6140094600651116,0.8868702000000005,1.8208889157547306,0.5010369140844946,1.1405307125333333,0.9350814511683935,2.206461818315356,1.6256139131266474,0.7813865879685666,1.738923400418416,1.1270282808384826,1.5009944342281336
1998-08-28,1.6575954630237444,1.470267931698096,1.8426590445949573,1.5943767861376135,1.3080728497854803,2.5918284141099353,1.956252920887049,1.0222895099999993,2.547221379471708,0.644759404092447,1.7673355180584267,1.6192382857392138,2.724956537196822,2.0762632737364886,1.2477569777443445,2.3352280039232203,1.6510274824618802,1.853711930065865
1998-08-29,1.5295313381480447,1.2845962377088036,1.7896694951954881,1.4894568887400241,1.206615329658027,2.6081245545271488,1.968434117782399,0.6530130000000003,2.5313622276029055,0.38747946599477523,1.7143796984888886,1.5668763457124046,2.7403825002068554,1.7139206102093172,1.0913773241447093,2.214518568606865,1.577205327647921,1.864205782453643
1998-08-30,1.1775735722811917,0.9934132996900251,1.33081056421142,1.1406743933517431,0.8882929950353168,2.485116554477086,1.8614285189638073,0.6364442699999984,2.5049578632578045,0.36083990865572746,1.173082155546768,0.968193734951173,2.592763916421252,1.6984790897691164,0.6129717440500666,1.4353641385290112,1.004798442458504,1.7637849771573144
1998-08-31,0.6213169829966787,0.46060758562777016,0.7312745568006129,0.6100026776178231,0.42263964188009173,2.349494776691696,1.7491827031917284,0.19659900000000052,2.2463967652028503,0.1009464979725958,0.7472023532235292,0.5113264850974847,2.4321300721634795,1.098555595681704,0.18350466031586887,0.8029719617827167,0.5507846961385189,1.6545102531724347
1998-09-01,0.9318217413886423,0.8963460376774544,0.9873007488263861,0.8811795473232523,0.7829394344934602,2.0782369465025017,1.5447341725251953,0.8245109399999989,1.8513829961727717,0.40222125795854796,0.8282633039594938,0.6101599409431956,2.1181135291970534,1.146726982131685,0.36505388458342064,1.1055889528201492,0.7225974999621865,1.440893557276907
1998-09-02,1.989814905675144,1.9516685334175672,2.1728742274148165,1.869781896246881,1.8492348899704274,2.163986411685732,1.6026425655374799,1.85679,2.210585640444422,1.190426718474515,2.3000910429714287,2.1451326480324044,2.2138707425345356,2.2402599278650315,2.0844827495367606,3.6381449710629576,2.4305115328561566,1.5060345187309767
1998-09-03,2.3433351325475007,2.4856793289129193,2.4442539945262043,2.16293273261751,2.3457563281596547,2.559355226491795,1.9173706199451026,3.0452390400000002,3.0051565874652426,1.987595732094059,2.907133528904347,2.906796775107543,2.6589601098417313,2.4579676909942765,2.6785499727743827,3.950262284120507,2.854189515876579,1.8088164012528782
1998-09-04,2.275880351091982,2.467212740112568,2.3214340565904314,2.0956420840908816,2.2695135763181176,2.4924212895241364,1.8577285566596184,3.1137070199999997,2.7716564658209375,1.831960113042443,2.810541781257143,2.7852952861650624,2.5772493485656134,1.971972607509999,2.6352064084803937,3.8593634030522432,2.768652279604381,1.7532308493643627
1998-09-05,1.6296384500532244,1.5080408021861613,1.8279841646594377,1.5654821798506413,1.3926344336398981,2.519421727300907,1.879588843842472,1.1612557252173905,2.9331018981899555,0.6947273330296257,1.948077187402166,1.841463264108482,2.601294892126208,2.068646528580774,1.354998509577003,2.4865618598152754,1.8008688865317062,1.7695883619906174
1998-09-06,1.8736675083252032,1.7729495872868033,2.0994899186357583,1.7915096865438263,1.6671483784630277,2.4661244754641185,1.8320768009801076,1.4470312500000013,2.8492577813649,0.8804997628998502,2.371620821818182,2.3068556891345797,2.535216888537131,2.0489209528263492,1.8193113105696515,3.1551832651389096,2.274317752211245,1.7246373391409053
1998-09-07,1.6508563251840411,1.5353826975439249,1.9139603157437597,1.5893093287981748,1.506015957515611,2.571226337136509,1.9234986491850214,1.0360927499999986,3.0320689890586037,0.6822364570575739,2.0868296559157895,2.0210361842538243,2.6442992928521414,2.1913248166314965,1.3754248808023908,2.5967252791624897,1.9158467531251409,1.798843056362001
1998-09-08,1.659725033705003,1.5620937240447137,1.8713661293070427,1.596508706927722,1.4628338787558781,2.726882597526795,2.069981074430821,1.21311162,3.5757318020702002,0.7815139675719313,2.069031672695652,2.0472160368811836,2.806873023123157,2.293446591321265,1.3732944292649127,2.4246357531777143,1.8451102282309804,1.9094374306960253
1998-09-09,1.1677453310498551,1.0202514885794676,1.3431308649479539,1.1374667085031427,0.9437185773201456,2.7110898516150224,2.054907961901456,0.6624000000000001,3.5587237548891784,0.34980237346343307,1.3565300319999998,1.2129048481394882,2.7796614829656847,1.5788624590513058,0.6623544147969951,1.4285323766976195,1.0894194250491114,1.8909261788882212
1998-09-10,1.5568423455458016,1.3281539536949762,1.783581429067331,1.521115344032853,1.2083579130643158,2.7209158187126024,2.065185765690237,0.7600741199999995,3.3815394950058195,0.44277475476293304,1.9694430386851483,1.9432899422514724,2.7799326822003945,1.5858486566110859,1.267360544867474,2.251242993209356,1.7277895931116316,1.8911106681635335
1998-09-11,1.6220809467244732,1.661988816234024,1.69506917951413,1.545300648142446,1.446386373881595,2.6276284245609043,1.9748776398018688,1.6299771600000004,3.3989622172046525,0.97353680053645,1.9488135051812077,1.9030616970279528,2.668991879799686,1.832058503287537,1.360647101672127,2.2665678638759883,1.7211204614358018,1.8156407345576095
1998-09-12,1.692452002520886,1.6426277821575463,1.8525156393642739,1.6211734477055442,1.4979429570496854,2.4970088759989704,1.853525332677253,1.4427015652173922,3.277380402083791,0.8973963257068154,2.231043139089655,2.2030498236185077,2.519732604313048,2.0013930603919547,1.621109017503661,2.747332721218374,2.049934584876023,1.714103812457856
1998-09-13,0.7540441292311375,0.6680405865332928,0.8531823847276624,0.733923186343972,0.6067156272511907,2.5195135481121875,1.873800311537571,0.46570800000000084,3.270549871183488,0.23636637740508992,0.9153487887673468,0.6922896199175551,2.533488618705044,1.1584157338785992,0.2553909071473938,0.8434793070259866,0.6349551717675791,1.7234616453775808
1998-09-14,0.9973787254906947,1.020236093705148,1.0325003669084425,0.953598081874961,0.874194689616256,2.4534091346886093,1.8136539508840934,1.0502924700000018,3.203586650843049,0.5242456125589707,1.0240013506309278,0.8166140598617366,2.4539982712804704,1.0920463420790985,0.40342456096009377,1.012410413395837,0.7570970486271198,1.6693865791023605
1998-09-15,0.3503849129747256,0.2733415871389857,0.42674836378704856,0.3466366514781295,0.26499198469161755,2.0262757520657235,1.4664048362215905,0.07346217000000221,2.266605502079662,0.037730696845376444,0.5783289308416989,0.3274994666227872,2.0038086068518317,1.0434964354773477,0.0,0.49949558938151717,0.34615262498981425,1.3631351067019264
1998-09-16,1.1274419180300959,1.0515614294933502,1.2733545768338161,1.0859747431609572,0.9921730308655321,2.1494565142896764,1.557338848841959,0.8051998500000003,2.5884983097205336,0.45506385437512464,1.4367124753003688,1.262901679920891,2.1222439584048534,1.3982823697772728,0.8106638424649624,1.773080504259794,1.2658718472482406,1.443703373064526
1998-09-17,1.4167644588131771,1.3324150864852757,1.5802231140373324,1.3626304702154428,1.2403177065539754,2.0492823323696028,1.4791052204518573,1.0551420000000007,2.4834147841148093,0.6320171233791567,2.0365727019471698,1.9083496826907551,2.0126733482144212,1.5617617226690577,1.4810335415280858,2.790138846416828,1.9629344241015758,1.3691655430030076
1998-09-18,0.8119378274090768,0.7255394907482015,0.9490455304257545,0.7892371124097266,0.7022887772780355,1.9989715905857748,1.4399229093798482,0.4466969099999982,2.4298137584543107,0.2258657396440181,0.92775886956654,0.7024527984589872,1.9544680238452838,1.0213591349864057,0.3103040410238828,1.041398554358778,0.7290105815731223,1.329570084248492
1998-09-19,1.1087171832258136,1.084260450537832,1.2279008936988933,1.0574550212354255,1.036583158041618,2.1064847195607923,1.5192770876424206,1.028088600000001,2.8043165161110077,0.6016490987873975,1.4842831273343067,1.31948272857046,2.0529376982775966,1.5570095167379694,0.8573246920586726,1.816430769200893,1.3062030541348095,1.3965562573316987
1998-09-20,0.6035873837513828,0.5125817885324161,0.7312896391874842,0.5941321007575129,0.504046330641089,1.8272531946119177,1.3143888512826094,0.17943696000000015,2.2039959494339283,0.09531965518831646,0.7408115876806324,0.5058301193891811,1.7704004226016368,1.1488993480435512,0.14367454024149168,0.806285603838394,0.5501932770203726,1.2043540289807053
1998-09-21,0.941455266307809,0.8802604022684792,1.0291749086191102,0.9122391836993275,0.7849674483830138,1.9814476544438688,1.421340535025278,0.7394150399999986,2.650559002506515,0.3957655017151113,1.176103650567164,0.9740337405861584,1.9126189218796803,1.2588060063076856,0.5894902937054181,1.3952375202990919,0.9888693867000466,1.3011013074011433
1998-09-22,1.2118239103939372,1.2464126279208068,1.2965924239271656,1.1558426246360183,1.1526320525941818,2.334403350975971,1.7076530216766759,1.3104000000000005,3.5563699087353324,0.8348000868320905,1.6948785879999997,1.6107455228677983,2.2433073793675744,1.7648470001678966,1.0157583787270903,1.8971002824887402,1.4467560782816342,1.5260594417466493
1998-09-23,0.9559442685172083,1.0558084279755895,0.9624901026871254,0.886395702623961,0.9906056468346628,1.9761334773032797,1.4141512241310912,1.40736528,2.55206399680016,0.8167533991089926,1.1188389606588234,0.9132558189767979,1.8894174022620738,1.2524408549054218,0.5379363440670126,1.273751536993955,0.9115782347469232,1.285317960722499
1998-09-24,0.9442101697949061,0.9529617422465012,0.9903212473408679,0.9089222149466002,0.8365824419519625,1.9496097141408033,1.3929565974956217,0.9257889600000021,2.6368781560921946,0.5237423259248601,1.2110223838470586,1.0150176616269635,1.8549134635151392,1.2399454741398588,0.6238081440531988,1.4156825280586596,1.013153148325425,1.2618458935477137
1998-09-25,0.30176229741072375,0.30889405146372434,0.3095188196191498,0.28722426610586227,0.27172753721639165,1.3787124406429447,1.0251268199400596,0.3105374999999996,1.4672187943558488,0.171771783366316,0.42010420746666666,0.2078146251398094,1.3171876416873498,0.9782503265425333,0.0,0.41958762409180556,0.26501131324761884,0.8960460147532991
1998-09-26,0.269382055966022,0.20781810395417025,0.32864051794426913,0.2670676340266293,0.20152289715904118,1.459805529924601,1.0674709224460135,0.0568935599999982,1.9759147537435582,0.026964012516326585,0.4581568469333333,0.23173380145702374,1.3867331324106624,0.8694098003806349,0.0,0.43094356060428973,0.27930245813553517,0.9433558723882058
1998-09-27,0.7289403662606011,0.6911064278276086,0.8365233923118299,0.7015640769244497,0.6861504104944188,1.85867773576475,1.3221451980033065,0.5601390260869565,2.6254173082477785,0.3125415391266091,0.9515395686317343,0.7284660499648141,1.7421497069231817,1.1478497611246903,0.3070456463830929,1.022747037036693,0.730179299772847,1.1851358550497837
1998-09-28,0.6370153435339105,0.5691825494959694,0.7464577717262567,0.6214103222043762,0.5538486248317898,1.6511993383395265,1.1788103089366164,0.347828999999999,2.272975901893498,0.173381184298516,0.7755035245176469,0.5415026474940833,1.5463861553611735,0.838174495763998,0.18143088079569136,0.8503597131018196,0.5832895025990494,1.0519633709939955
1998-09-29,0.505754273574798,0.6632078336229755,0.4129960059821411,0.4762207552106922,0.5234717956569147,1.4802471480325392,1.0706244353077798,0.9876014836363629,2.0118202880261555,0.4677975261606562,0.5295587833652892,0.29442045807837347,1.3873519356691244,0.6906397666368765,0.018927219251861915,0.5116158779722555,0.33902353608862856,0.943776826985799
1998-09-30,0.8563887479922733,1.149367806698344,0.6480784395571535,0.8099674253409139,0.8633705747881244,1.0442220091036518,0.8378334208935877,1.5265402500000007,1.1360421145002195,0.833334043077302,0.8604532549853657,0.7035314705762367,1.0020741665341828,0.845090063260014,0.7896297401919516,1.7546902560254374,1.0429196432236987,0.6816831064858387
1998-10-01,0.6881920130684488,0.8000886433055195,0.6111127231396138,0.6572855845913279,0.6377211091492625,0.9463196650737682,0.7895998664742546,1.0043732399999994,1.20315573482819,0.4853725074532658,0.7140377642666664,0.5791287285304637,0.9159622574526561,0.8295464673957553,0.5925987780247739,1.574042185236645,0.9148201576772698,0.6231035764984056
1998-10-02,0.7050727984775176,0.8903373875932714,0.5926478404540237,0.6592311550839755,0.729520804101611,1.0360644451163747,0.8267628494747145,1.3205068799999995,1.3921542963523752,0.648040598390631,0.7210312513999999,0.5515296829960061,0.9899333092825447,0.8760766146417778,0.4886059855993508,1.328685145399469,0.7971930210875975,0.6734240199200984
1998-10-03,0.6958556281476629,0.9043785103645541,0.5702765137651943,0.6258505768595094,0.8017004441084286,1.0152989862132846,0.813538753560303,1.4770324800000005,1.127319390691998,0.8016011504073592,0.8983821607999999,0.7327406653832971,0.9696471353111372,0.8708372804229674,0.7409278756387183,1.7652388756961246,1.0591193234378957,0.6596239015722023
1998-10-04,0.6686087738911629,0.8324183351638239,0.5654880902143101,0.6358734328107268,0.6683015828000121,0.994552285549178,0.8004330733293213,1.0786036800000003,1.2881954014736692,0.6255691807780197,1.0248120746,0.861922347960215,0.9495340526594124,1.0368343549252228,0.9061585480042189,2.0764492928132454,1.245841342175404,0.645941532421369
1998-10-05,0.6062233086940281,0.7028141999324048,0.5475929719901385,0.5854972752019396,0.5684499267691995,1.0273297965332666,0.8122398096673176,0.8611475099999999,1.4096793426659349,0.44654128075048927,0.7523425481915493,0.5704509631190411,0.9730994557267109,0.8833283921840498,0.446974284205325,1.3003828406584592,0.7923668240260756,0.6619724188617081
1998-10-06,0.6025995165163656,0.8269536505094595,0.46076758114254773,0.5512744685532465,0.6970420141353517,0.9318966213968929,0.7650348649508133,1.3904946000000002,1.2234219258507122,0.7246894621592577,0.8912887489242715,0.7317876061629925,0.8928343615709353,0.8217137683493135,0.759592693465734,1.8039415407738888,1.075577680090626,0.6073703139938336
